Customer_ID,Gender,Age,Income,Relation_length,Contract_length,Start_channel,Email_list,Home_age,Home_label,Electricity_usage,Gas_usage,Province,Churn
9196,1,39,10022,96,0,Online,1,62,E,1846,1681,Noord-Holland,1
9197,0,31,2551,11,11,Online,1,4,C,1853,826,Gelderland,1
9198,0,43,3627,67,0,Online,1,29,G,2620,2227,Groningen,1
9199,0,32,3927,64,8,Online,1,26,D,669,1170,Utrecht,0
9200,1,57,5406,31,30,Online,1,32,C,2993,729,Noord-Holland,0
9201,1,72,6000,157,26,Phone,1,27,E,2476,1409,Overijssel,0
9202,1,63,3557,50,0,Online,1,41,D,1753,1787,Utrecht,1
9203,1,43,6512,19,0,Online,0,14,C,2330,868,Noord-Brabant,0
9204,0,46,5840,106,15,Online,1,0,A,1042,0,Zuid-Holland,0
9205,1,43,4451,5,2,Online,1,46,D,2167,1563,Zuid-Holland,1
9206,1,30,3011,28,0,Online,1,98,C,2801,1144,Noord-Brabant,1
9207,0,42,3965,72,34,Online,1,99,D,2683,865,Limburg,0
9208,1,52,3692,89,0,Online,1,53,E,2859,1301,Noord-Brabant,1
9209,1,36,2992,51,0,Online,1,36,B,1899,838,Drenthe,0
9210,1,32,5170,46,0,Online,1,1,A,1284,700,Noord-Holland,0
9211,1,45,5739,62,0,Online,1,0,B,1319,627,Zeeland,0
9212,0,32,4545,51,11,Phone,0,25,F,2320,214,Zuid-Holland,0
9213,1,52,1720,122,10,Online,1,42,B,2357,957,Zuid-Holland,0
9214,1,51,3158,71,15,Online,0,15,G,2206,1647,Zuid-Holland,1
9215,0,52,7689,40,28,Online,1,13,G,2066,1415,Drenthe,1
9216,1,36,7093,74,0,Online,1,29,G,2498,1599,Limburg,1
9217,1,28,4946,11,0,Online,1,24,F,3106,2759,Noord-Brabant,1
9218,0,42,10263,13,0,Online,1,39,G,2402,761,Gelderland,1
9219,0,48,7647,3,19,Online,1,28,G,3078,1722,Noord-Holland,1
9220,0,36,4463,60,1,Online,1,199,E,2124,1084,Utrecht,0
9221,0,47,14474,19,7,Phone,0,50,B,2181,839,Noord-Brabant,0
9222,1,91,6311,207,0,Phone,0,87,F,2388,2905,Gelderland,0
9223,0,51,10096,70,0,Online,1,40,F,1955,2284,Utrecht,1
9224,1,47,4199,44,5,Online,1,67,D,1937,1372,Gelderland,0
9225,0,22,3056,33,10,Online,1,32,F,2871,708,Noord-Brabant,0
9226,1,56,6681,41,0,Online,1,15,F,2406,1437,Noord-Holland,1
9227,1,40,4466,73,12,Phone,0,6,B,2206,459,Zuid-Holland,0
9228,0,43,2750,113,2,Phone,0,62,D,2460,1345,Noord-Holland,1
9229,1,45,6163,83,0,Phone,0,22,C,1859,1499,Zuid-Holland,1
9230,1,36,2856,20,0,Phone,0,6,C,2800,473,Groningen,0
9231,0,55,3169,9,6,Online,1,28,D,2504,930,Gelderland,1
9232,0,39,139960,24,18,Online,1,17,D,1712,1956,Overijssel,1
9233,0,47,6189,82,8,Online,0,98,D,2455,1908,Noord-Brabant,1
9234,0,56,6978,4,3,Online,1,65,G,2802,1491,Zuid-Holland,0
9235,1,51,1865,24,0,Online,0,40,D,2075,1356,Noord-Holland,1
9236,0,45,6760,114,0,Online,1,16,D,2982,1600,Zuid-Holland,1
9237,0,50,6912,30,3,Online,1,40,F,3165,1342,Noord-Holland,1
9238,1,19,3092,22,0,Online,1,35,C,2575,1581,Flevoland,1
9239,0,36,4026,14,6,Online,0,48,C,1618,1254,Zeeland,0
9240,0,37,8436,22,0,Online,0,35,E,2158,1426,Friesland,0
9241,1,42,5406,94,1,Online,1,4,C,2882,1107,Zuid-Holland,1
9242,0,45,5946,1,33,Online,1,29,G,2588,1601,Noord-Brabant,1
9243,0,41,11838,39,12,Online,1,49,D,2359,858,Noord-Brabant,0
9244,1,46,3786,110,20,Online,1,33,G,1602,1482,Overijssel,0
9245,0,54,4369,23,0,Online,1,68,C,2142,622,Limburg,1
9246,0,31,9485,7,32,Online,1,12,C,1886,794,Utrecht,0
9247,1,64,3127,45,13,Online,1,21,F,2232,777,Overijssel,0
9248,1,52,2417,103,14,Online,0,37,E,3448,1544,Noord-Holland,1
9249,1,59,2438,10,17,Online,1,50,G,2202,2476,Gelderland,1
9250,1,47,4395,63,0,Phone,0,48,F,3453,1170,Overijssel,1
9251,0,62,2465,10,5,Online,1,1,C,2191,786,Noord-Brabant,1
9252,1,54,4119,29,0,Online,1,49,B,2604,1631,Zuid-Holland,1
9253,1,69,3569,10,0,Online,1,33,C,2484,1282,Zuid-Holland,1
9254,0,64,7176,87,0,Online,1,56,B,3152,775,Noord-Holland,1
9255,0,61,5596,38,0,Online,1,41,C,1717,1099,Noord-Brabant,1
9256,1,47,6322,113,22,Online,1,40,E,2515,1529,Utrecht,0
9257,0,52,2414,37,0,Online,1,63,C,2567,1007,Noord-Holland,1
9258,0,28,3127,28,0,Online,1,43,D,2215,964,Noord-Brabant,1
9259,0,52,3322,79,4,Online,1,62,E,2284,701,Gelderland,0
9260,0,49,3085,34,0,Online,1,49,B,2035,616,Utrecht,1
9261,0,34,5876,66,0,Online,1,33,G,2341,700,Overijssel,1
9262,0,44,6894,64,33,Online,1,70,F,2348,1542,Friesland,0
9263,1,58,3899,21,4,Online,1,7,C,2291,714,Utrecht,0
9264,0,76,6605,197,22,Phone,0,0,C,1690,1295,Gelderland,0
9265,1,59,6088,44,0,Online,1,35,C,2812,1173,Drenthe,1
9266,1,51,4169,50,0,Phone,0,32,E,2931,1608,Zuid-Holland,1
9267,0,56,6120,118,5,Online,1,88,D,1978,823,Noord-Brabant,0
9268,1,53,7554,5,35,Online,1,28,C,2467,1905,Zuid-Holland,1
9269,0,37,4876,87,10,Online,1,27,B,2014,694,Noord-Holland,0
9270,1,35,1469,52,0,Online,0,40,C,2380,1169,Noord-Holland,1
9271,1,52,13250,135,12,Online,1,12,E,2076,1143,Overijssel,0
9272,1,38,5835,47,0,Online,1,3,B,2030,1111,Zeeland,1
9273,1,41,5564,71,0,Online,1,32,G,2454,2461,Zuid-Holland,1
9274,0,49,16268,95,30,Online,1,51,E,1861,1408,Utrecht,0
9275,1,38,1663,26,2,Phone,0,36,G,2461,1852,Utrecht,1
9276,0,36,5876,73,6,Online,1,47,B,1848,655,Zuid-Holland,1
9277,0,43,10530,27,13,Online,1,24,B,2469,1348,Friesland,0
9278,0,33,3972,25,32,Online,1,36,E,2638,738,Noord-Holland,1
9279,0,31,4626,45,26,Online,1,108,E,2515,1327,Noord-Brabant,0
9280,0,69,4766,87,4,Online,1,20,C,2206,1387,Utrecht,0
9281,0,53,4547,113,12,Online,1,8,A,1634,0,Noord-Holland,0
9282,1,65,7320,161,0,Online,1,11,C,27080,1218,Zeeland,0
9283,1,46,5017,83,25,Online,1,67,B,2358,756,Noord-Brabant,0
9284,0,43,6600,63,0,Online,0,49,G,2624,2359,Zuid-Holland,0
9285,0,50,2567,51,0,Phone,1,42,E,1775,1879,Gelderland,1
9286,0,33,4414,7,25,Online,1,14,B,2048,788,Zuid-Holland,1
9287,0,73,2610,102,0,Online,1,34,F,2789,1653,Utrecht,1
9288,0,34,5192,1,0,Online,1,37,C,2629,1427,Overijssel,1
9289,1,39,2790,93,17,Online,1,42,G,2338,1825,Noord-Holland,1
9290,0,44,4787,31,22,Online,1,25,G,2630,559,Utrecht,0
9291,0,61,4378,50,21,Online,1,34,B,2220,875,Overijssel,0
9292,1,54,3376,118,0,Online,1,15,G,2471,1682,Zuid-Holland,1
9293,1,57,2664,72,0,Online,1,13,D,2342,828,Gelderland,0
9294,0,49,10961,58,27,Online,1,73,C,2003,1279,Zuid-Holland,0
9295,0,36,4731,37,0,Phone,0,49,D,2651,685,Utrecht,0
9296,1,52,3573,79,36,Online,1,7,C,2691,1220,Zuid-Holland,1
9297,1,32,5242,57,0,Online,1,42,D,3092,1763,Noord-Brabant,1
9298,1,45,3526,59,15,Phone,0,48,D,2481,683,Gelderland,0
9299,1,35,7442,19,3,Online,1,32,G,2211,1980,Overijssel,1
9300,0,44,9188,76,5,Online,1,20,E,3137,1133,Noord-Holland,1
9301,1,49,2652,14,0,Online,1,80,G,2211,1801,Noord-Brabant,1
9302,0,63,2083,43,0,Online,1,89,G,1969,953,Flevoland,1
9303,0,73,2955,16,0,Online,1,15,G,2629,1555,Groningen,1
9304,0,62,2455,2,5,Online,0,48,G,2140,3020,Noord-Brabant,1
9305,1,39,5066,36,7,Online,1,40,C,2808,1093,Utrecht,1
9306,1,39,3072,42,0,Phone,0,60,G,1325,2116,Overijssel,0
9307,1,39,6325,93,0,Online,1,60,B,1819,526,Utrecht,0
9308,0,50,6181,106,13,Online,1,38,C,2040,1158,Zuid-Holland,0
9309,1,25,2137,29,13,Online,1,15,D,2075,859,Zuid-Holland,1
9310,0,52,12726,102,0,Online,1,36,E,2770,1846,Friesland,1
9311,0,46,3257,12,5,Phone,0,31,G,2292,1794,Limburg,0
9312,0,46,12995,100,0,Online,1,10,G,2832,2419,Gelderland,1
9313,0,36,3545,31,0,Online,1,34,C,2188,742,Limburg,1
9314,0,45,3385,91,10,Online,1,23,C,2390,1259,Groningen,1
9315,1,97,3998,114,29,Phone,1,21,C,2277,980,Limburg,0
9316,1,82,3636,65,5,Phone,0,59,B,2430,1268,Overijssel,0
9317,0,68,7494,61,0,Phone,1,15,D,2739,1762,Noord-Holland,1
9318,1,37,2164,46,11,Online,1,30,D,2305,614,Gelderland,1
9319,1,46,10683,124,0,Online,1,5,B,1895,675,Drenthe,0
9320,1,34,3730,64,0,Phone,0,50,E,2662,1073,Gelderland,1
9321,0,50,4655,77,17,Phone,0,11,F,2779,1889,Gelderland,0
9322,1,53,3566,64,0,Online,1,41,C,2031,898,Noord-Holland,0
9323,0,48,2929,3,0,Online,1,33,E,2812,1108,Limburg,1
9324,1,51,1791,11,0,Online,1,29,D,1846,1703,Overijssel,1
9325,0,39,2667,70,12,Online,1,35,B,1763,698,Overijssel,0
9326,0,42,8054,85,2,Online,0,71,C,2116,1219,Groningen,0
9327,0,39,3421,44,30,Online,1,78,G,2653,2852,Gelderland,1
9328,0,62,6043,164,0,Online,1,7,B,2403,977,Utrecht,0
9329,1,74,6602,46,4,Online,1,27,G,3645,1299,Noord-Brabant,1
9330,1,58,6469,12,0,Online,1,11,C,2391,1462,Noord-Brabant,1
9331,0,35,2448,46,34,Phone,1,87,E,2541,1293,Noord-Holland,0
9332,0,32,13404,64,0,Online,1,15,F,2919,1463,Groningen,0
9333,0,43,3255,23,0,Online,1,2,A,1960,0,Zuid-Holland,0
9334,1,43,7648,107,11,Online,1,49,E,3322,1591,Zuid-Holland,1
9335,1,63,3310,112,0,Online,1,71,G,2327,1468,Utrecht,1
9336,0,49,3972,94,18,Online,1,26,F,1927,1202,Limburg,0
9337,1,34,1775,26,0,Online,1,41,C,2427,833,Zuid-Holland,1
9338,0,34,2750,27,9,Online,1,40,D,2441,1027,Zuid-Holland,1
9339,1,48,2068,106,0,Online,1,22,D,1933,713,Noord-Brabant,0
9340,0,60,6191,15,0,Online,1,14,C,1680,977,Friesland,0
9341,0,77,2140,87,3,Phone,0,10,C,2051,542,Zuid-Holland,0
9342,0,37,3166,46,0,Online,1,10,D,1271,1428,Zuid-Holland,0
9343,1,54,5178,142,0,Phone,1,31,D,2394,917,Friesland,1
9344,0,25,4822,21,3,Online,1,24,E,2346,835,Noord-Holland,0
9345,1,29,2489,35,23,Online,1,33,G,2689,1481,Zuid-Holland,1
9346,1,56,8441,122,5,Online,1,36,G,2138,1602,Utrecht,0
9347,0,32,3910,21,0,Online,1,14,D,1784,1615,Zuid-Holland,1
9348,0,54,3142,76,0,Phone,0,81,B,1990,697,Gelderland,0
9349,1,46,5163,92,9,Online,1,71,D,2828,1708,Noord-Holland,0
9350,0,58,5699,17,0,Online,1,85,D,2265,1293,Utrecht,1
9351,1,71,2529,41,0,Online,0,50,C,2607,1239,Zuid-Holland,1
9352,1,53,2431,47,0,Online,1,40,B,1862,1054,Noord-Brabant,1
9353,1,35,1886,64,26,Online,1,5,A,1816,0,Zuid-Holland,0
9354,1,35,2441,49,9,Online,1,10,E,1814,2232,Zuid-Holland,0
9355,1,53,5127,14,4,Online,1,150,G,1859,1678,Noord-Brabant,0
9356,1,48,7756,55,11,Online,1,33,D,2820,2239,Zuid-Holland,1
9357,0,47,4095,5,0,Online,1,28,D,2012,1841,Gelderland,1
9358,1,61,5060,116,10,Phone,0,97,E,3551,2185,Overijssel,0
9359,0,49,4927,43,0,Online,1,32,E,2970,846,Utrecht,1
9360,0,46,5933,98,13,Online,1,48,E,2485,1961,Groningen,0
9361,0,33,8511,19,0,Phone,0,33,F,2706,1686,Gelderland,0
9362,0,57,5721,123,12,Online,1,9,A,1209,939,Friesland,0
9363,0,41,3599,57,32,Online,1,45,D,1576,1609,Noord-Brabant,0
9364,0,55,6655,18,9,Online,1,21,E,1918,1128,Zuid-Holland,1
9365,1,54,8124,41,22,Online,1,95,E,2488,1728,Overijssel,1
9366,0,41,5058,24,2,Online,1,4,C,2095,1287,Overijssel,1
9367,1,51,3056,115,27,Online,1,39,D,1637,937,Gelderland,1
9368,1,43,11168,110,10,Online,1,13,D,2136,636,Utrecht,0
9369,0,48,9653,74,16,Online,1,29,F,2946,1687,Zuid-Holland,1
9370,0,40,11169,47,2,Phone,0,26,D,2658,1419,Flevoland,0
9371,0,59,5207,91,26,Online,1,18,D,2622,1440,Noord-Brabant,1
9372,0,23,5009,29,12,Online,1,25,G,3232,1527,Limburg,0
9373,0,46,15873,2,0,Phone,0,14,D,2751,943,Noord-Holland,1
9374,0,37,4609,30,0,Online,1,14,G,1395,1511,Zuid-Holland,1
9375,0,44,2461,20,0,Online,1,51,G,2984,1513,Limburg,1
9376,1,70,5012,124,0,Online,1,37,B,2437,1114,Noord-Holland,1
9377,0,36,6376,32,27,Phone,0,25,C,2549,936,Limburg,0
9378,0,47,7231,121,24,Online,1,84,G,1431,752,Limburg,0
9379,0,30,12462,43,8,Online,1,25,B,2632,191,Overijssel,0
9380,1,64,2551,104,31,Online,1,28,B,1670,705,Gelderland,0
9381,0,39,3944,53,16,Online,1,34,F,1716,1098,Zeeland,0
9382,0,74,4052,117,3,Online,1,42,G,3353,1339,Limburg,1
9383,0,51,7649,85,3,Online,0,85,B,1501,942,Gelderland,0
9384,1,46,4401,62,35,Online,1,42,E,2477,1139,Zuid-Holland,0
9385,1,53,7008,36,0,Online,0,53,G,1396,1454,Noord-Holland,1
9386,0,28,17969,33,0,Phone,1,14,E,1726,1731,Zuid-Holland,1
9387,1,45,14130,98,0,Online,1,19,B,1944,429,Utrecht,0
9388,0,43,5431,107,0,Online,1,63,F,2564,1717,Limburg,0
9389,1,40,2778,30,7,Online,1,37,D,2277,1799,Zuid-Holland,0
9390,1,44,2044,29,2,Phone,0,79,D,2712,973,Gelderland,0
9391,0,51,3671,62,16,Phone,1,34,D,1593,1238,Gelderland,0
9392,1,58,3456,33,30,Phone,0,26,E,2432,930,Zeeland,0
9393,0,39,1247,90,0,Phone,0,23,C,2087,1409,Flevoland,0
9394,1,75,2739,6,5,Online,1,24,E,3140,2432,Zuid-Holland,1
9395,1,56,3935,6,18,Online,1,90,D,2263,1071,Utrecht,1
9396,0,40,4809,18,0,Online,1,49,G,2518,1688,Gelderland,1
9397,0,24,9818,3,19,Online,1,37,E,2267,913,Zuid-Holland,0
9398,0,34,5109,12,9,Online,0,49,D,2044,810,Zuid-Holland,0
9399,0,47,4119,51,2,Online,1,13,G,2690,1657,Noord-Holland,1
9400,0,53,3344,140,33,Phone,0,3,B,2277,540,Zuid-Holland,0
9401,1,56,10478,79,17,Online,0,26,G,1817,1189,Zuid-Holland,0
9402,0,50,3221,27,11,Online,1,36,D,2025,1870,Noord-Holland,1
9403,0,42,5256,66,0,Online,1,21,E,2305,1546,Overijssel,1
9404,1,40,6119,31,0,Online,0,14,F,3549,1554,Limburg,1
9405,1,35,4062,11,20,Phone,0,49,D,1448,1647,Utrecht,0
9406,1,28,2296,39,15,Online,1,38,G,1888,1943,Noord-Brabant,0
9407,0,62,2421,29,2,Phone,0,45,D,2197,994,Noord-Brabant,0
9408,0,34,4557,47,24,Online,1,9,A,1791,731,Noord-Holland,0
9409,1,41,3298,41,22,Online,1,9,B,2511,1142,Utrecht,0
9410,1,46,3350,67,10,Online,1,40,C,2802,1122,Limburg,0
9411,0,38,5342,29,8,Online,1,77,E,2651,1131,Noord-Holland,0
9412,1,34,4881,27,0,Online,1,20,C,1927,1895,Gelderland,1
9413,1,47,5948,37,18,Phone,0,28,B,1673,741,Noord-Holland,0
9414,0,34,6368,23,19,Online,1,150,D,2300,806,Noord-Holland,0
9415,1,58,4854,149,0,Online,1,80,G,3063,1031,Gelderland,1
9416,1,31,3213,40,6,Online,1,34,D,2050,1013,Limburg,0
9417,0,39,8519,81,12,Online,1,18,C,2198,660,Zuid-Holland,0
9418,0,49,2856,51,8,Online,1,13,E,2264,632,Utrecht,0
9419,1,42,4771,12,7,Online,0,38,G,2133,1827,Zuid-Holland,1
9420,0,36,4564,49,9,Phone,0,40,E,2180,1140,Noord-Holland,0
9421,0,45,1855,64,0,Online,1,2,A,1349,730,Zuid-Holland,1
9422,0,79,18862,85,5,Phone,0,83,E,1699,1659,Friesland,0
9423,1,48,13695,51,0,Online,1,35,E,2609,884,Overijssel,1
9424,1,39,4570,53,30,Online,1,24,B,2297,630,Utrecht,0
9425,1,52,4553,5,26,Phone,0,42,F,2244,1465,Limburg,1
9426,1,46,11494,22,0,Online,1,26,C,23190,936,Noord-Brabant,1
9427,1,50,5117,76,0,Online,1,31,G,2562,1942,Noord-Holland,1
9428,1,40,1968,41,17,Online,1,34,E,1630,1413,Zuid-Holland,1
9429,0,41,6968,64,2,Phone,1,19,F,1469,2114,Noord-Holland,1
9430,0,63,6218,68,0,Online,1,6,A,1345,0,Noord-Holland,0
9431,0,37,2989,12,23,Online,1,40,D,1517,1163,Friesland,0
9432,0,39,3842,70,0,Online,1,8,B,1866,991,Noord-Brabant,1
9433,1,82,2387,102,8,Phone,0,164,D,2168,2200,Noord-Brabant,0
9434,1,34,4035,12,0,Online,1,29,G,2583,1180,Utrecht,0
9435,0,44,5246,23,13,Online,1,36,D,1913,1118,Overijssel,0
9436,1,34,4144,16,7,Online,1,37,G,2681,1296,Zuid-Holland,1
9437,1,53,2281,70,0,Online,1,40,D,2372,319,Noord-Holland,1
9438,0,72,3605,117,0,Online,1,35,G,2176,1112,Zuid-Holland,1
9439,0,45,6188,107,26,Online,1,46,C,3191,728,Noord-Holland,0
9440,1,58,8776,96,0,Online,1,6,A,1967,0,Utrecht,0
9441,0,72,13002,22,35,Online,1,92,D,2163,1578,Flevoland,0
9442,1,55,3806,49,25,Online,1,21,E,3204,633,Noord-Holland,0
9443,0,58,10136,150,2,Online,1,123,F,2753,1976,Overijssel,0
9444,1,42,3618,37,1,Online,1,33,B,2471,1129,Overijssel,0
9445,0,49,4690,115,0,Online,1,24,G,3400,1570,Zuid-Holland,0
9446,1,50,2454,10,0,Phone,0,47,G,2722,1713,Zuid-Holland,1
9447,0,49,3789,79,24,Online,1,37,F,2719,1225,Noord-Holland,1
9448,0,28,4600,39,13,Online,1,29,G,2875,2193,Noord-Holland,0
9449,0,33,4046,5,0,Online,0,13,E,2760,1073,Noord-Holland,1
9450,1,41,2461,10,0,Online,0,32,D,3144,19190,Noord-Holland,1
9451,0,24,5014,14,31,Online,1,14,E,1756,1393,Gelderland,0
9452,1,65,4265,69,0,Online,0,2,B,1845,593,Limburg,1
9453,0,39,3195,77,7,Online,1,4,C,1748,1116,Noord-Holland,0
9454,0,46,6403,3,0,Online,1,1,A,1206,439,Gelderland,0
9455,0,56,6150,95,29,Online,1,18,F,2633,1186,Noord-Holland,0
9456,1,40,5438,62,0,Online,0,48,F,2854,1917,Noord-Holland,1
9457,1,55,7501,8,0,Online,1,147,G,3243,1375,Limburg,1
9458,1,55,7932,6,7,Phone,0,20,C,2761,1173,Gelderland,0
9459,0,101,7483,155,0,Phone,0,10,E,2436,1317,Limburg,0
9460,0,61,7240,34,0,Online,1,72,G,1926,1465,Noord-Brabant,1
9461,0,55,2919,66,30,Online,1,33,G,2823,1920,Gelderland,1
9462,0,39,4619,38,0,Phone,0,15,C,2674,999,Overijssel,0
9463,1,39,2986,57,33,Online,1,30,C,2078,1033,Noord-Holland,1
9464,0,59,2514,48,0,Phone,0,21,C,2392,1160,Utrecht,1
9465,0,54,3913,36,0,Online,1,48,B,2679,822,Zuid-Holland,1
9466,1,39,5383,2,0,Online,1,10,G,2200,1680,Noord-Brabant,1
9467,0,49,9213,76,0,Online,1,38,G,2431,1382,Overijssel,1
9468,1,78,7158,138,6,Phone,0,67,C,2596,1039,Zuid-Holland,0
9469,0,54,6879,30,8,Online,1,21,E,1947,1804,Noord-Brabant,1
9470,0,62,1683,122,7,Phone,0,22,G,2037,1324,Groningen,0
9471,0,48,4732,49,14,Online,1,98,C,2708,826,Zuid-Holland,1
9472,1,45,4370,110,16,Phone,0,29,G,2506,1497,Noord-Brabant,1
9473,0,49,9393,16,0,Phone,1,17,E,1573,1748,Zuid-Holland,0
9474,0,57,4759,37,17,Online,1,60,C,2680,756,Zuid-Holland,0
9475,0,45,8334,117,22,Online,1,31,D,2251,1682,Friesland,0
9476,0,47,5710,56,0,Online,1,17,G,2573,945,Utrecht,1
9477,0,85,1700,214,13,Phone,0,17,E,3813,874,Noord-Holland,0
9478,1,55,2722,63,0,Phone,0,11,C,2404,682,Limburg,0
9479,0,34,2477,27,0,Phone,0,9,C,1785,1169,Zuid-Holland,1
9480,1,56,1321,98,0,Phone,0,49,D,2617,585,Groningen,1
9481,0,40,5916,32,11,Online,0,0,A,2155,543,Zuid-Holland,0
9482,1,38,4810,38,0,Online,1,35,D,1870,1322,Noord-Brabant,1
9483,0,39,1992,27,0,Phone,1,18,D,1841,1075,Noord-Holland,1
9484,0,52,3570,32,0,Online,1,16,B,2036,967,Friesland,1
9485,0,48,4968,75,0,Online,1,12,E,3487,433,Noord-Holland,1
9486,1,34,4417,12,0,Online,1,48,D,2944,1822,Groningen,1
9487,1,30,8859,12,29,Online,1,13,C,2640,865,Drenthe,0
9488,0,36,5520,58,36,Online,1,43,B,1256,922,Gelderland,0
9489,0,61,6593,112,0,Online,1,4,B,2015,732,Limburg,0
9490,1,31,7576,44,13,Phone,0,9,B,1996,888,Noord-Brabant,1
9491,0,44,7070,68,8,Online,1,166,C,1746,1221,Zuid-Holland,0
9492,0,44,6200,17,0,Online,1,36,C,3003,488,Gelderland,1
9493,1,47,11496,69,28,Online,1,34,B,1917,669,Noord-Brabant,0
9494,0,50,9857,124,33,Phone,0,37,B,2598,613,Zuid-Holland,0
9495,1,43,7192,10,32,Online,1,5,A,1966,889,Utrecht,0
9496,1,55,8727,118,0,Online,1,11,D,2050,662,Gelderland,0
9497,0,45,7986,96,6,Online,1,13,G,2749,2590,Gelderland,0
9498,1,42,7649,40,5,Online,1,14,D,1832,807,Limburg,1
9499,0,56,7571,80,0,Online,1,48,B,1275,830,Zuid-Holland,0
9500,0,47,1618,63,32,Online,1,44,E,2508,2089,Noord-Holland,1
9501,0,51,3581,23,2,Online,1,85,B,1895,1171,Noord-Brabant,1
9502,0,53,5286,62,0,Online,0,23,D,2144,1703,Zuid-Holland,1
9503,1,35,2789,1,6,Online,1,8,B,18180,251,Noord-Holland,0
9504,1,35,4957,20,33,Online,1,109,G,2466,998,Zuid-Holland,1
9505,1,60,2968,44,0,Online,1,26,C,1966,1397,Zuid-Holland,1
9506,1,59,1691,6,20,Phone,0,2,B,2714,857,Gelderland,1
9507,0,40,3643,87,0,Online,1,20,C,2291,1649,Noord-Brabant,1
9508,1,52,3424,47,33,Online,1,26,D,1731,1209,Noord-Brabant,0
9509,0,38,2285,95,30,Online,0,40,F,2555,783,Zuid-Holland,1
9510,0,53,6273,35,21,Online,1,27,C,2764,673,Zuid-Holland,1
9511,1,35,3508,78,0,Online,1,45,C,987,954,Zuid-Holland,0
9512,1,57,5536,3,0,Online,1,26,E,1762,1741,Zuid-Holland,1
9513,1,44,2644,50,11,Online,1,1,B,2305,1229,Gelderland,1
9514,0,52,20306,78,15,Online,1,24,C,2035,1024,Noord-Brabant,0
9515,1,53,2791,39,0,Online,0,90,E,2774,881,Noord-Brabant,1
9516,1,32,1763,36,8,Online,1,73,E,2583,2024,Utrecht,0
9517,1,79,5374,144,0,Phone,0,90,G,1868,1692,Zuid-Holland,0
9518,1,69,10515,86,0,Online,1,21,E,2923,2139,Gelderland,1
9519,1,37,4122,14,27,Phone,0,66,B,2630,320,Utrecht,0
9520,1,51,3090,87,26,Online,1,26,C,2292,754,Limburg,0
9521,0,56,4571,140,0,Phone,0,20,G,2404,1288,Zuid-Holland,1
9522,0,56,4248,11,0,Phone,1,23,C,1540,643,Zuid-Holland,0
9523,0,25,2645,13,14,Phone,0,21,E,1870,1860,Overijssel,0
9524,1,56,4938,12,6,Online,1,33,C,2511,1040,Noord-Holland,1
9525,0,31,6421,58,7,Online,0,70,C,2673,640,Utrecht,0
9526,0,32,5090,10,0,Online,1,96,D,1213,1459,Zuid-Holland,0
9527,0,45,1816,40,26,Phone,1,2,C,2165,1461,Noord-Brabant,0
9528,0,53,7185,62,33,Online,1,76,F,2601,1737,Overijssel,1
9529,1,43,8453,33,0,Online,1,21,D,1920,1856,Noord-Holland,1
9530,1,69,5229,66,0,Online,1,87,G,2043,677,Noord-Holland,0
9531,1,51,5453,30,0,Online,1,11,E,2473,2452,Zuid-Holland,1
9532,0,58,5808,95,21,Online,1,30,C,2141,904,Limburg,0
9533,1,40,3338,8,12,Online,1,21,B,2321,591,Noord-Holland,0
9534,1,44,8197,70,0,Online,1,26,F,2290,1508,Zuid-Holland,1
9535,0,61,3134,101,6,Online,0,38,E,2579,1793,Noord-Holland,0
9536,1,30,2264,35,0,Online,0,161,G,3088,1618,Noord-Brabant,1
9537,0,77,6380,45,0,Phone,0,91,E,2412,2266,Gelderland,0
9538,1,40,5000,25,9,Online,1,17,C,2536,1005,Utrecht,0
9539,1,55,8202,17,0,Online,0,18,G,2719,1953,Drenthe,1
9540,1,41,4462,50,0,Online,1,13,E,3511,1932,Friesland,1
9541,1,34,3360,21,0,Online,1,1,B,1432,629,Noord-Holland,1
9542,1,59,2625,11,0,Online,1,107,D,2847,1675,Friesland,1
9543,1,34,6901,47,0,Online,1,12,E,2424,1755,Gelderland,1
9544,1,46,5247,96,35,Online,1,10,E,2497,1950,Gelderland,0
9545,0,35,4155,44,0,Online,1,26,C,2529,1216,Noord-Brabant,1
9546,0,62,4317,2,9,Online,0,37,C,2837,1608,Noord-Holland,1
9547,1,31,5496,1,22,Online,0,45,C,2502,1010,Overijssel,1
9548,1,34,13869,5,34,Online,1,17,F,1526,1511,Gelderland,0
9549,1,46,3147,62,16,Online,1,38,B,1856,1198,Gelderland,0
9550,1,46,9253,33,22,Online,1,7,A,2195,228,Zuid-Holland,0
9551,1,35,14393,38,5,Online,1,77,G,2321,1537,Noord-Brabant,0
9552,0,35,4158,18,0,Online,0,5,B,1897,1033,Gelderland,1
9553,0,44,5618,56,0,Online,1,50,E,3513,18270,Noord-Holland,1
9554,1,68,5759,79,0,Online,1,60,D,3381,1227,Noord-Holland,1
9555,1,50,4283,61,30,Online,0,50,B,2007,633,Noord-Brabant,0
9556,1,28,3153,9,13,Online,1,0,B,1805,1038,Friesland,0
9557,1,37,4932,82,23,Online,1,7,B,1399,699,Flevoland,0
9558,1,36,5011,59,11,Online,1,9,C,2032,428,Gelderland,0
9559,1,38,4521,34,3,Phone,1,29,G,2425,98,Friesland,0
9560,0,50,2869,132,28,Online,0,21,D,1668,1733,Zuid-Holland,0
9561,0,43,21289,87,2,Online,1,30,E,2205,2195,Zuid-Holland,0
